symbol,code,name,trade,pricechange,changepercent,buy,sell,settlement,open,high,low,volume,amount,ticktime,per,per_d,nta,pb,mktcap,nmc,turnoverratio,favor,guba
sh600901,600901,江苏租赁,9.640,-0.090,-0.925,9.640,9.650,9.730,9.670,9.780,9.570,25800357,249425705,15:00:00,22.419,23.358,3.5000,2.754,2879130.569152,616959.7108,4.03131,,
sh600903,600903,贵州燃气,27.200,0.250,0.928,27.200,27.210,26.950,26.710,27.500,26.660,11790900,321246184,15:00:00,136,136.068,2.9927,9.089,2211330.9096,331699.63712,9.66876,,
sh600908,600908,无锡银行,6.890,0.030,0.437,6.880,6.890,6.860,6.850,6.970,6.820,8858349,61028781,15:00:00,12.759,12.441,5.1709,1.332,1273351.106846,554183.795802,1.10133,,
sh600909,600909,华安证券,6.710,-0.040,-0.593,6.710,6.720,6.750,6.750,6.790,6.700,5822400,39319879,15:00:00,37.278,37.782,3.4240,1.96,2429691,1813042,0.21548,,
sh600917,600917,重庆燃气,7.550,-0.030,-0.396,7.540,7.550,7.580,7.520,7.640,7.520,1350700,10228762,15:00:00,32.826,31.289,2.5054,3.013,1174780,1174780,0.08681,,
sh600919,600919,江苏银行,7.260,0.040,0.554,7.250,7.260,7.220,7.220,7.290,7.220,23766645,172347911,15:00:00,7.049,6.88,8.1966,0.886,8381270.7,4325499.765708,0.3989,,
sh600926,600926,杭州银行,11.690,0.130,1.125,11.680,11.700,11.560,11.510,11.780,11.510,13445685,156870971,15:00:00,9.427,8.995,11.9200,0.981,4283717.36072,1723257.511752,0.91211,,
sh600929,600929,湖南盐业,17.170,1.000,6.184,17.130,17.140,16.170,17.000,17.790,15.800,90047355,1555594906,15:00:00,82.667,174.492,2.5561,6.717,1575778.721116,257550,60.03157,,
sh600933,600933,爱柯迪,13.170,-0.190,-1.422,13.170,13.180,13.360,13.300,13.480,13.110,3208400,42470455,15:00:00,20.262,21.208,4.3048,3.059,1113444.48,182062.08,2.32089,,
sh600936,600936,广西广电,5.770,-0.010,-0.173,5.770,5.780,5.780,5.790,5.820,5.750,1508493,8731171,15:00:00,48.083,51.518,2.2143,2.606,964182.139903,690082.377371,0.12613,,
sh600939,600939,重庆建工,6.130,0.020,0.327,6.120,6.130,6.110,6.070,6.160,6.060,1946453,11886693,15:00:00,30.65,29.83,3.4123,1.796,1112288.5,251069.832992,0.47524,,
sh600958,600958,东方证券,12.010,0.020,0.167,12.010,12.020,11.990,11.980,12.090,11.970,5965452,71770109,15:00:00,21.07,24.933,7.4921,1.603,8399380.619403,6207214.785211,0.11542,,
sh600959,600959,江苏有线,6.200,-0.070,-1.116,6.190,6.200,6.270,6.280,6.310,6.150,10356770,64535467,15:00:00,31,33.751,3.4741,1.785,2408408.47538,2408408.47538,0.26662,,
sh600960,600960,渤海活塞,6.790,-0.070,-1.020,6.780,6.790,6.860,6.840,6.840,6.730,2521076,17090949,15:00:00,27.084,30.752,4.7757,1.422,645400.036722,461807.293598,0.37068,,
sh600961,600961,株冶集团,7.590,0.020,0.264,7.580,7.590,7.570,7.570,7.590,7.500,876311,6625052,15:00:00,69,195.116,0.3259,23.289,400340.556726,400340.556726,0.16614,,
sh600962,600962,国投中鲁,10.650,-0.270,-2.473,10.620,10.640,10.920,10.850,10.910,10.570,3793026,40689536,15:00:00,335.962,334.906,3.1519,3.379,279253.65,270531.3,1.4932,,
sh600963,600963,岳阳林纸,6.120,-0.120,-1.923,6.110,6.130,6.240,6.230,6.270,6.100,15245042,94101897,15:00:00,21.857,17.591,5.7297,1.068,855412.686576,638413.398576,1.46143,,
sh600965,600965,福成股份,10.510,0.010,0.095,10.450,10.490,10.500,10.460,10.510,10.390,1397118,14622041,15:00:00,55.316,51.193,2.3085,4.553,860454.703705,554931.448331,0.2646,,
sh600966,600966,博汇纸业,5.140,-0.030,-0.580,5.140,5.150,5.170,5.180,5.210,5.120,8833250,45613001,15:00:00,8.026,7.953,3.8699,1.328,687137.964032,687137.964032,0.66075,,
sh600967,600967,内蒙一机,12.840,-0.100,-0.773,12.850,12.860,12.940,12.910,13.260,12.720,15078345,195912738,15:00:00,41.419,42.057,4.6600,2.755,2169487.253028,1233279.684948,1.56985,,
sh600969,600969,郴电国际,10.370,0.010,0.097,10.360,10.370,10.360,10.350,10.480,10.320,1443901,15027590,15:00:00,90.806,83.832,12.9810,0.799,274101.679638,274101.679638,0.54627,,
sh600970,600970,中材国际,8.250,-0.130,-1.551,8.250,8.260,8.380,8.380,8.440,8.210,17798659,147743934,15:00:00,14.732,14.416,4.4141,1.869,1447262.7906,1388648.833275,1.05742,,
sh600971,600971,恒源煤电,7.510,-0.050,-0.661,7.500,7.510,7.560,7.560,7.630,7.480,8867600,66932222,15:00:00,6.827,7.355,7.1751,1.047,751003.05657,751003.05657,0.88676,,
sh600973,600973,宝胜股份,4.690,0.060,1.296,4.680,4.690,4.630,4.600,4.750,4.570,11727414,54724849,15:00:00,66.056,64.512,2.9028,1.616,573170.770473,419774.354223,1.31027,,
sh600975,600975,新五丰,5.120,0.170,3.434,5.110,5.120,4.950,5.160,5.290,5.100,21454420,111212808,15:00:00,73.143,492.308,1.8365,2.788,334169.899008,334169.899008,3.28715,,
sh600976,600976,健民集团,26.790,0.450,1.708,26.790,26.800,26.340,26.480,26.850,25.610,966276,25451112,15:00:00,45.407,40.292,7.2916,3.674,410954.8494,410686.9494,0.63032,,
sh600977,600977,中国电影,16.290,-0.460,-2.746,16.290,16.300,16.750,16.640,16.650,16.220,11951089,196485873,15:00:00,31.509,29.906,5.7165,2.85,3041343,920385,2.11524,,
sh600978,600978,宜华生活,7.890,-0.060,-0.755,7.880,7.900,7.950,7.970,7.970,7.860,4142582,32764208,15:00:00,15.471,15.057,5.4649,1.444,1169984.433156,1169984.433156,0.27936,,
sh600979,600979,广安爱众,4.630,-0.020,-0.430,4.620,4.630,4.650,4.650,4.650,4.590,2095594,9665353,15:00:00,15.764,15.84,3.7484,1.235,438874.063598,332384.063598,0.29191,,
sh600980,600980,北矿科技,15.140,-0.070,-0.460,15.140,15.150,15.210,15.010,15.230,14.780,3629913,54613000,15:00:00,53.197,53.404,3.7301,4.059,230445.75832,216995.454992,2.53263,,
sh600981,600981,汇鸿集团,5.100,-0.030,-0.585,5.100,5.110,5.130,5.130,5.190,5.060,1864900,9601161,15:00:00,15.455,16.227,3.2452,1.572,1143640.92792,123345.86079,0.77108,,
sh600982,600982,宁波热电,3.800,-0.050,-1.299,3.800,3.810,3.850,3.840,3.850,3.790,1344078,5140984,15:00:00,29.572,35.815,3.3841,1.123,283833.4,283833.4,0.17995,,
sh600983,600983,惠而浦,5.760,-0.210,-3.518,5.750,5.760,5.970,5.910,5.960,5.740,5006541,29228066,15:00:00,-44.308,-34.867,5.1535,1.118,441468.864,306892.8,0.93967,,
sh600984,600984,建设机械,6.560,-0.060,-0.906,6.550,6.560,6.620,6.600,6.680,6.550,2799600,18479508,15:00:00,183.24,155.819,5.0413,1.301,417717.317168,332440.368224,0.55244,,
sh600985,600985,雷鸣科化,13.560,-0.260,-1.881,13.520,13.530,13.820,13.750,14.480,13.400,8766355,122465717,15:00:00,33.073,34.312,5.8529,2.317,407011.98348,356431.032864,3.33506,,
sh600986,600986,科达股份,11.610,-1.290,-10.000,0.000,11.610,12.900,12.180,12.410,11.610,24796256,294937671,15:00:00,23.22,24.566,6.4181,1.809,1109261.118213,637444.719873,4.51623,,
sh600987,600987,航民股份,11.570,0.000,0.000,0.000,0.000,11.570,0.000,0.000,0.000,0,0,15:00:00,12.856,12.599,5.7419,2.015,735053.67,735053.67,0,,
sh600988,600988,赤峰黄金,5.990,-0.110,-1.803,5.990,6.000,6.100,6.090,6.090,5.970,25182145,151044784,15:00:00,31.526,19.291,1.9514,3.07,854402.516104,854402.516104,1.76546,,
sh600990,600990,四创电子,54.440,-1.170,-2.104,54.400,54.440,55.610,55.890,56.200,53.200,3825355,206954098,15:00:00,42.531,49.325,13.1463,4.141,866571.07484,744205.90576,2.79832,,
sh600992,600992,贵绳股份,9.410,0.150,1.620,9.410,9.420,9.260,9.260,9.510,9.260,1765508,16630790,15:00:00,103.978,103.18,5.6282,1.672,230629.69,230629.69,0.72035,,
sh600993,600993,马应龙,19.310,0.110,0.573,19.300,19.320,19.200,19.150,19.440,19.150,3314119,63919592,15:00:00,26.095,27.594,5.2418,3.684,832365.063521,830786.210336,0.7703,,
sh600995,600995,文山电力,8.140,-0.100,-1.214,8.140,8.150,8.240,8.230,8.280,8.110,2969444,24301683,15:00:00,24.667,15.636,3.9477,2.062,389520.4896,389520.4896,0.62054,,
sh600996,600996,贵广网络,9.050,-0.070,-0.768,9.050,9.060,9.120,9.160,9.190,9.020,2749800,24969865,15:00:00,21.548,21.204,4.0842,2.216,943524.439105,269678.512835,0.92279,,
sh600997,600997,开滦股份,5.610,0.030,0.538,5.600,5.610,5.580,5.600,5.690,5.590,9533845,53878568,15:00:00,17,14.293,6.0285,0.931,890755.716411,692633.04,0.7722,,
sh600998,600998,九州通,18.090,0.100,0.556,18.080,18.090,17.990,18.010,18.130,17.830,3096662,55730508,15:00:00,20.793,21.727,7.6472,2.366,3396691.62531,2977236.20844,0.18816,,
sh600999,600999,招商证券,17.060,0.050,0.294,17.060,17.070,17.010,17.070,17.170,16.980,8606621,146844992,15:00:00,22.004,20.767,9.7137,1.756,11429192.315274,8365711.358942,0.17551,,
sh601000,601000,唐山港,4.540,0.010,0.221,4.540,4.550,4.530,4.550,4.580,4.530,7816821,35591406,15:00:00,14.188,13.952,3.2680,1.389,2069516.608204,1932346.351184,0.18365,,
sh601001,601001,大同煤业,5.500,-0.060,-1.079,5.500,5.510,5.560,5.550,5.610,5.480,8503680,47147355,15:00:00,15.278,13.042,3.4356,1.601,920535,920535,0.50808,,
sh601002,601002,晋亿实业,7.700,-0.030,-0.388,7.690,7.710,7.730,7.730,7.790,7.670,4234200,32746849,15:00:00,40.526,41.734,3.1426,2.45,610371.3,610371.3,0.53416,,
sh601003,601003,柳钢股份,7.100,-0.150,-2.069,7.100,7.110,7.250,7.240,7.300,7.070,25229278,181461937,15:00:00,6.877,5.214,3.2175,2.207,1819583.172,1819583.172,0.98444,,
sh601005,601005,重庆钢铁,2.170,0.000,0.000,2.170,2.180,2.170,2.170,2.180,2.160,11745701,25510486,15:00:00,54.25,19.89,1.9150,1.133,1935336.691939,1818563.089539,0.14016,,
sh601006,601006,大秦铁路,8.700,-0.120,-1.361,8.680,8.690,8.820,8.830,8.870,8.630,44257657,385947391,15:00:00,9.667,9.054,6.9631,1.249,12934108.59717,12934108.59717,0.29769,,
sh601007,601007,金陵饭店,10.230,0.040,0.393,10.210,10.220,10.190,10.190,10.360,10.190,1271811,13059468,15:00:00,29.652,27.875,4.9414,2.07,306900,306900,0.42394,,
sh601008,601008,连云港,4.220,-0.040,-0.939,4.210,4.220,4.260,4.250,4.290,4.210,7197900,30573717,15:00:00,468.889,527.5,3.1605,1.335,428420.772622,428420.772622,0.709,,
sh601009,601009,南京银行,8.820,0.170,1.965,8.810,8.820,8.650,8.620,9.020,8.610,95306989,842609929,15:00:00,8.092,6.703,7.2300,1.22,7481307.388968,7117301.832102,1.18108,,
sh601010,601010,文峰股份,3.660,-0.020,-0.544,3.660,3.670,3.680,3.660,3.690,3.640,3284270,12019635,15:00:00,22.875,22.961,2.4042,1.522,676368,676368,0.17772,,
sh601011,601011,宝泰隆,7.120,-0.110,-1.521,7.120,7.130,7.230,7.210,7.290,7.090,18734719,134677971,15:00:00,64.727,55.066,3.5883,1.984,1147139.225064,973660,1.37,,
sh601012,601012,隆基股份,37.930,-0.010,-0.026,37.930,37.940,37.940,38.000,38.750,37.410,18928991,721780365,15:00:00,20.956,20.629,7.0798,5.357,7563202.738657,7493183.389707,0.95817,,
sh601015,601015,陕西黑猫,8.190,0.000,0.000,8.190,8.200,8.190,8.130,8.650,8.010,24862821,206624626,15:00:00,32.76,30,4.3641,1.877,1026767.36799,761670,2.67342,,
sh601016,601016,节能风电,3.170,-0.010,-0.315,3.170,3.180,3.180,3.190,3.260,3.160,25734471,82689921,15:00:00,33.021,26.572,1.6475,1.924,1317312.52,1317312.52,0.61928,,
sh601018,601018,宁波港,5.090,-0.010,-0.196,5.090,5.100,5.100,5.110,5.120,5.080,4681956,23896544,15:00:00,25.45,24.436,2.8200,1.805,6704979.534781,6515200,0.03658,,
sh601019,601019,山东出版,10.080,0.090,0.901,10.080,10.090,9.990,10.150,10.250,10.020,6127779,62079235,15:00:00,13.622,14.177,4.2592,2.367,2103595.2,269035.2,2.29591,,
sh601020,601020,华钰矿业,16.710,-0.370,-2.166,16.700,16.730,17.080,17.040,17.040,16.650,2475300,41549318,15:00:00,28.81,27.193,3.5146,4.754,878806.1373,472302.55215,0.87576,,
sh601021,601021,春秋航空,35.930,0.260,0.729,35.940,35.950,35.670,35.510,36.200,35.300,1980875,70919963,15:00:00,22.741,22.213,13.4283,2.676,3294413.482809,2874400,0.24761,,
sh601028,601028,玉龙股份,6.870,-0.070,-1.009,6.860,6.890,6.940,6.940,7.000,6.850,1554100,10768493,15:00:00,67.485,65.18,2.5913,2.651,537938.69712,537938.69712,0.19847,,
sh601038,601038,一拖股份,6.370,0.040,0.632,6.350,6.370,6.330,6.340,6.430,6.310,1642595,10473388,15:00:00,111.364,155.366,4.9106,1.297,627986.45,378320.67,0.27657,,
sh601058,601058,赛轮金宇,3.040,0.040,1.333,3.030,3.040,3.000,3.000,3.070,3.000,12987895,39538445,15:00:00,21.714,15.147,2.2112,1.375,821244.059792,697356.913056,0.56618,,
sh601069,601069,西部黄金,19.760,-0.750,-3.657,19.760,19.770,20.510,20.330,20.350,19.720,22728244,452484323,15:00:00,576.093,-249.81,2.6148,7.557,1256736,1256736,3.57362,,
sh601086,601086,国芳集团,8.880,-0.190,-2.095,8.870,8.880,9.070,9.090,9.150,8.800,8984828,80604299,15:00:00,40.364,48,2.6784,3.315,591408,142080,5.61552,,
sh601088,601088,中国神华,21.500,0.080,0.374,21.500,21.510,21.420,21.590,21.750,21.390,23344328,502320817,15:00:00,9.496,9.624,15.7700,1.363,42762683.97825,35455731.60325,0.14156,,
sh601098,601098,中南传媒,13.250,0.150,1.145,13.250,13.260,13.100,13.140,13.260,13.010,3336490,43844731,15:00:00,15.774,16.713,7.5600,1.753,2379700,2379700,0.18577,,
sh601099,601099,太平洋,2.850,0.010,0.352,2.840,2.850,2.840,2.840,2.860,2.840,21587947,61496245,15:00:00,167.647,89.905,1.7309,1.647,1942650.16545,1846462.66545,0.33321,,
sh601100,601100,恒立液压,32.980,2.790,9.242,32.920,32.950,30.190,30.180,33.210,30.180,5181277,167741406,15:00:00,54.066,43.355,6.3536,5.191,2077740,2077740,0.82242,,
sh601101,601101,昊华能源,6.810,-0.090,-1.304,6.800,6.810,6.900,6.930,6.990,6.780,8244675,56724560,15:00:00,13.096,13.998,6.4707,1.052,817198.823232,817198.823232,0.68706,,
sh601106,601106,中国一重,3.610,-0.080,-2.168,3.610,3.620,3.690,3.690,3.700,3.610,19655500,71640828,15:00:00,282.031,231.41,1.5834,2.28,2475659.636647,2360218,0.30063,,
sh601107,601107,四川成渝,3.880,-0.010,-0.257,3.880,3.890,3.890,3.880,3.910,3.870,1994600,7765334,15:00:00,13.356,11.779,4.6737,0.83,1186527.28,839143.12,0.09223,,
sh601108,601108,财通证券,13.930,0.040,0.288,13.930,13.940,13.890,13.900,14.070,13.840,8696196,121497680,15:00:00,30.956,31.847,5.6927,2.447,4999477,500087,2.42234,,
sh601111,601111,中国国航,12.180,0.490,4.192,12.180,12.190,11.690,11.690,12.190,11.690,58543849,704027883,15:00:00,22.556,21.054,6.0761,2.005,17691224.89533,11508459.357654,0.6196,,
sh601113,601113,华鼎股份,14.020,-0.010,-0.071,13.990,14.030,14.030,14.000,14.150,13.940,958000,13451872,15:00:00,127.455,140.06,3.4027,4.12,1561587.496714,897280,0.14969,,
sh601116,601116,三江购物,19.270,0.120,0.627,19.250,19.270,19.150,19.260,19.650,19.200,4325479,83927078,15:00:00,72.827,74.115,4.0787,4.725,791532.2076,791532.2076,1.05305,,
sh601117,601117,中国化学,7.820,0.060,0.773,7.820,7.830,7.760,7.850,7.920,7.730,20111961,157493869,15:00:00,24.438,23.42,5.8291,1.342,3857606,3857606,0.4077,,
sh601118,601118,海南橡胶,5.400,-0.170,-3.052,5.400,5.410,5.570,5.550,5.610,5.350,32712591,178639045,15:00:00,-80.357,-41.602,2.1790,2.478,2310891.01038,2122832.664,0.83213,,
sh601126,601126,四方股份,6.370,-0.020,-0.313,6.370,6.380,6.390,6.370,6.470,6.350,2020475,12949802,15:00:00,21.966,21.696,4.8335,1.318,517990.564,517990.564,0.24847,,
sh601127,601127,小康股份,17.890,-0.080,-0.445,17.880,17.890,17.970,17.980,18.060,17.800,953300,17099602,15:00:00,22.086,21.767,4.9568,3.609,1626558.8,322020,0.52961,,
sh601128,601128,常熟银行,6.980,0.110,1.601,6.970,6.980,6.870,6.870,7.030,6.860,15531316,108054250,15:00:00,12.246,11.777,5.1900,1.345,1551464.122362,695904.407862,1.55781,,
sh601137,601137,博威合金,10.050,0.110,1.107,10.040,10.050,9.940,9.970,10.090,9.950,1674165,16815159,15:00:00,20.51,19.85,5.3355,1.884,630355.80654,566748.213855,0.29688,,
sh601139,601139,深圳燃气,7.290,0.010,0.137,7.280,7.290,7.280,7.280,7.340,7.270,3538721,25848656,15:00:00,18.225,17.711,3.9100,1.864,1614073.221819,1592251.335819,0.16202,,
sh601155,601155,新城控股,34.060,0.240,0.710,34.060,34.070,33.820,34.070,34.800,34.010,7629375,262011002,15:00:00,12.568,12.119,9.3847,3.629,7688650.537516,2450426.897516,1.06045,,
sh601158,601158,重庆水务,6.340,-0.040,-0.627,6.330,6.340,6.380,6.380,6.400,6.330,2354800,14983011,15:00:00,14.744,16.662,3.0198,2.099,3043200,3043200,0.04906,,
sh601163,601163,三角轮胎,16.460,-0.100,-0.604,16.450,16.460,16.560,16.510,16.640,16.430,1597948,26416547,15:00:00,27.433,30.946,10.1351,1.624,1316800,461608.7665,0.56979,,
sh601166,601166,兴业银行,16.370,0.050,0.306,16.370,16.380,16.320,16.380,16.470,16.330,49041218,803700252,15:00:00,5.974,5.86,19.7400,0.829,34007350.259387,31188675.261387,0.2574,,
sh601168,601168,西部矿业,7.250,-0.050,-0.685,7.250,7.260,7.300,7.290,7.370,7.240,19542890,142518344,15:00:00,65.909,30.917,4.8291,1.501,1727675,1727675,0.8201,,
sh601169,601169,北京银行,6.900,0.020,0.291,6.890,6.900,6.880,6.900,6.940,6.870,21888363,151087140,15:00:00,6.97,6.638,7.7400,0.891,14588659.14768,12591127.46718,0.11995,,
sh601177,601177,杭齿前进,7.260,-0.050,-0.684,7.260,7.270,7.310,7.340,7.340,7.250,488600,3561800,15:00:00,273.962,246.939,4.0409,1.797,290443.56,290443.56,0.12213,,
sh601179,601179,中国西电,3.890,0.000,0.000,3.880,3.890,3.890,3.900,3.900,3.870,3972500,15451158,15:00:00,22.229,25.899,3.8096,1.021,1993968.234928,1993968.234928,0.0775,,
sh601186,601186,中国铁建,9.780,-0.090,-0.912,9.780,9.790,9.870,9.900,9.910,9.740,17020538,167310754,15:00:00,8.431,8.001,10.2265,0.956,13280791.587,11250174.099,0.14796,,
sh601188,601188,龙江交通,4.000,-0.030,-0.744,3.990,4.000,4.030,4.010,4.040,3.990,1959000,7859738,15:00:00,14.92,14.615,3.1097,1.286,526351.4284,526351.4284,0.14887,,
sh601198,601198,东兴证券,15.240,0.440,2.973,15.240,15.260,14.800,14.910,15.350,14.900,21712266,329235430,15:00:00,32.084,32.732,7.0535,2.161,4203132.041268,4203132.041268,0.78726,,
sh601199,601199,江南水务,4.930,-0.020,-0.404,4.930,4.940,4.950,4.930,4.990,4.910,5560594,27486060,15:00:00,18.962,19.595,2.9300,1.683,461056.792175,461056.792175,0.59458,,
sh601200,601200,上海环境,18.920,0.270,1.448,18.910,18.920,18.650,18.740,18.970,18.600,5259236,99275212,15:00:00,26.27,26.655,7.8941,2.397,1329213.028528,1272050.812032,0.78224,,
sh601208,601208,东材科技,5.100,-0.030,-0.585,5.090,5.100,5.130,5.130,5.150,5.080,1509800,7720915,15:00:00,31.875,53.515,3.7161,1.372,319566.51,319566.51,0.24095,,
sh601211,601211,国泰君安,17.770,-0.020,-0.112,17.750,17.770,17.790,17.800,17.900,17.700,12590713,224209239,15:00:00,16.009,16.168,13.1006,1.356,15484670.816691,8410001.206041,0.26604,,
sh601212,601212,白银有色,5.540,-0.150,-2.636,5.540,5.550,5.690,5.580,5.640,5.520,20177500,112225579,15:00:00,158.286,154.318,1.4472,3.828,3863023.090318,1088429.99709,1.02701,,
sh601216,601216,君正集团,4.410,0.010,0.227,4.400,4.410,4.400,4.400,4.450,4.360,33252777,146323053,15:00:00,17.321,15.539,1.9608,2.249,3721165.66899,3721165.66899,0.39408,,
sh601218,601218,吉鑫科技,3.020,-0.040,-1.307,3.020,3.030,3.060,3.070,3.070,3.000,2827600,8603753,15:00:00,495.082,-45.142,2.5177,1.2,299511.52,299511.52,0.28511,,
sh601222,601222,林洋能源,6.680,-0.060,-0.890,6.700,6.710,6.740,6.730,6.770,6.670,8648489,58138808,15:00:00,17.128,16.847,4.9997,1.336,1179482.135092,1168242.099892,0.49452,,
sh601225,601225,陕西煤业,8.630,0.050,0.583,8.630,8.640,8.580,8.650,8.770,8.570,58518583,506112590,15:00:00,8.298,8.128,4.7508,1.817,8630000,8630000,0.58519,,
sh601226,601226,华电重工,4.840,-0.060,-1.225,4.840,4.850,4.900,4.900,4.910,4.820,1806969,8767709,15:00:00,148.466,94.716,3.0125,1.607,559020,559020,0.15645,,
sh601228,601228,广州港,5.860,0.000,0.000,5.860,5.870,5.860,5.820,5.910,5.750,19338211,112869628,15:00:00,48.833,45.71,1.9910,2.943,3629203.48,845703.48,1.33997,,
sh601229,601229,上海银行,15.670,0.160,1.032,15.670,15.680,15.510,15.480,15.700,15.460,18681943,291344518,15:00:00,7.995,7.183,16.8500,0.93,12231665.095,5809325.40442,0.50392,,
sh601231,601231,环旭电子,10.050,0.000,0.000,10.040,10.050,10.050,10.060,10.290,9.970,14993894,152112788,15:00:00,16.75,18.008,4.0456,2.484,2186803.1979,2186803.1979,0.68908,,
sh601233,601233,桐昆股份,24.790,-0.590,-2.325,24.800,24.810,25.380,25.390,25.490,24.700,14992861,376516952,15:00:00,17.458,16.238,10.6680,2.324,3226122.864376,2987449.516451,1.24411,,
sh601238,601238,广汽集团,18.330,0.200,1.103,18.330,18.350,18.130,18.290,18.440,18.150,5532118,101117169,15:00:00,11.109,11.666,10.0217,1.829,13371439.450746,7933495.81557,0.12782,,
sh601258,601258,庞大集团,2.240,0.000,0.000,2.230,2.240,2.240,2.240,2.260,2.230,24314369,54489199,15:00:00,74.667,106.161,2.0141,1.112,1495124.602048,1464619.162048,0.37187,,
sh601288,601288,农业银行,3.940,0.030,0.767,3.930,3.940,3.910,3.920,3.960,3.920,246056766,970220677,15:00:00,6.793,6.53,4.2500,0.927,127968882.098,115857785.79818,0.08368,,
sh601311,601311,骆驼股份,12.400,-0.130,-1.038,12.390,12.400,12.530,12.530,12.580,12.350,1965875,24523849,15:00:00,21.754,20.472,6.3297,1.959,1052012.962,1052012.962,0.23172,,
sh601318,601318,中国平安,64.100,1.000,1.585,64.100,64.110,63.100,63.700,64.580,63.500,68370916,4387898493,15:00:00,12.846,12.773,27.4600,2.334,117176347.4381,69437379.43218,0.63116,,
sh601326,601326,秦港股份,5.230,0.010,0.192,5.220,5.230,5.220,5.220,5.290,5.210,4958641,25988407,15:00:00,29.056,27.541,2.4637,2.123,2922216.476,291834,0.88865,,
sh601328,601328,交通银行,6.240,0.020,0.322,6.230,6.240,6.220,6.220,6.270,6.200,72166125,449852660,15:00:00,6.857,6.528,8.1300,0.768,46339941.42648,24492539.14536,0.18386,,
sh601333,601333,广深铁路,4.610,0.010,0.217,4.600,4.610,4.600,4.600,4.640,4.570,17825297,82175880,15:00:00,32.929,27.704,4.1054,1.123,3265510.557,2605681.257,0.31537,,
sh601336,601336,新华保险,46.440,-0.270,-0.578,46.440,46.450,46.710,46.850,48.000,46.060,17991606,844514030,15:00:00,26.844,23.54,20.9900,2.212,14487174.4104,9684780.29496,0.86272,,
sh601339,601339,百隆东方,4.940,0.000,0.000,4.930,4.940,4.940,4.920,4.950,4.900,1931465,9510790,15:00:00,14.97,16.039,4.8412,1.02,741000,741000,0.12876,,
sh601360,601360,三六零,36.760,0.000,0.000,0.000,0.000,36.760,0.000,0.000,0.000,0,0,15:00:00,214.344,258.509,2.6775,13.729,24864666.793892,1460042.660468,0,,
sh601366,601366,利群股份,10.250,-0.630,-5.790,10.250,10.260,10.880,10.920,10.970,10.210,15685938,164085193,15:00:00,20.918,20.157,5.4537,1.879,882012.9715,486903.8804,3.30211,,
sh601368,601368,绿城水务,7.990,-0.010,-0.125,7.980,7.990,8.000,7.990,8.060,7.970,910800,7299132,15:00:00,16.842,16.622,4.2665,1.873,587912.907502,235067.977275,0.30958,,
sh601369,601369,陕鼓动力,7.350,-0.010,-0.136,7.340,7.350,7.360,7.360,7.460,7.290,5721247,42272672,15:00:00,49.966,45.681,3.7603,1.955,1204496.121255,1204496.121255,0.34912,,
sh601375,601375,中原证券,5.960,-0.040,-0.667,5.960,5.970,6.000,5.990,6.040,5.950,7796203,46779097,15:00:00,54.182,52.697,2.6094,2.284,2338545.8812,1074434.636088,0.43246,,
sh601377,601377,兴业证券,6.430,-0.010,-0.155,6.420,6.430,6.440,6.450,6.490,6.410,16291827,105051591,15:00:00,18.719,21.871,5.0358,1.277,4305959.886382,4305959.886382,0.24328,,
sh601388,601388,怡球资源,3.300,-0.050,-1.493,3.300,3.310,3.350,3.330,3.360,3.290,14105449,46848470,15:00:00,20.625,22.556,1.2611,2.617,668382,668382,0.69643,,
sh601390,601390,中国中铁,7.470,0.000,0.000,0.000,0.000,7.470,0.000,0.000,0.000,0,0,15:00:00,11.166,10.254,6.4904,1.151,17064693.252621,13691039.332545,0,,
sh601398,601398,工商银行,6.070,0.000,0.000,6.060,6.070,6.070,6.090,6.150,6.030,249877029,1520366403,15:00:00,7.684,7.484,5.8500,1.038,216338598.05302,163654613.01117,0.09268,,
sh601500,601500,通用股份,8.830,-0.240,-2.646,8.820,8.830,9.070,9.000,9.160,8.780,3573829,32073914,15:00:00,44.15,42.636,3.6173,2.441,641869.552055,154453.552055,2.04313,,
sh601515,601515,东风股份,8.740,0.050,0.575,8.710,8.740,8.690,8.690,8.810,8.690,834846,7310280,15:00:00,14.814,14.761,3.5715,2.447,971888,971888,0.07508,,
sh601518,601518,吉林高速,3.700,0.090,2.493,3.700,3.710,3.610,3.600,3.780,3.560,30415802,112539146,15:00:00,15.417,14.895,2.4288,1.523,448884,448884,2.50707,,
sh601519,601519,大智慧,4.770,-0.340,-6.654,4.750,4.760,5.110,4.990,5.000,4.600,36628765,174944851,15:00:00,24.715,20.578,0.6808,7.006,948132.9,948132.9,1.84277,,
sh601555,601555,东吴证券,7.850,-0.080,-1.009,7.850,7.860,7.930,7.940,7.970,7.800,8672700,68569003,15:00:00,30.192,43.879,6.9391,1.131,2355000,2269435,0.29999,,
sh601558,601558,ST锐电,1.290,-0.040,-3.008,1.290,1.300,1.330,1.320,1.330,1.290,26010700,34052351,15:00:00,64.5,42.434,0.2027,6.364,777947.4,736228.799871,0.45575,,
sh601566,601566,九牧王,16.720,0.210,1.272,16.710,16.720,16.510,16.500,16.950,16.350,3023091,50350669,15:00:00,19.442,18.194,9.1994,1.818,960793.3148,960793.3148,0.52609,,
